,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
58,4103227,资深搜索算法研究员,北京,2018-03-21 18:20:10,48.0,280068,看见未来,北京看见未来网络科技有限公司,15-50人,海淀区,硕士,A轮,"数据服务,移动互联网",116.298056,39.959912,全职,3-5年
59,4326199,搜索算法工程师（实习生）,北京,2018-04-16 11:05:02,8.4,328,考拉FM,众联智领科技（北京）有限公司,150-500人,海淀区,本科,C轮,移动互联网,116.30456,39.986608,实习,应届毕业生
60,4320278,搜索算法专家,北京,2018-04-16 23:50:04,24.0,1686,爱奇艺,北京爱奇艺科技有限公司,2000人以上,海淀区,本科,D轮及以上,"广告营销,文化娱乐",116.313228,39.983752,全职,3-5年
61,3210793,SNG16-QQ音乐/全民k歌搜索算法高级工程师,深圳,2018-04-18 17:26:18,28.0,451,腾讯,腾讯科技(深圳)有限公司,2000人以上,南山区,本科,上市公司,"移动互联网 ,游戏",113.93362,22.540719,全职,3-5年
62,4211235,搜索算法工程师（NLP）,北京,2018-04-19 10:42:23,21.0,106303,搜狐集团,北京搜狐新媒体信息技术有限公司,2000人以上,海淀区,本科,上市公司,"移动互联网,广告营销",0.0,0.0,全职,1-3年
63,3687023,NLP搜索算法工程师,上海,2018-04-17 14:52:09,17.0,2858,大智慧,上海大智慧股份有限公司,500-2000人,浦东新区,本科,上市公司,"移动互联网,金融",121.53471,31.21748986,全职,1-3年
64,3412981,搜索算法工程师（搜索推荐智能技术中心）,上海,2018-03-28 11:57:25,25.2,50702,美团点评,北京三快在线科技有限公司,2000人以上,长宁区,硕士,D轮及以上,"移动互联网,O2O",0.0,0.0,全职,1-3年
65,3809252,MIG09-QQ浏览器搜索算法专家,深圳,2018-04-11 15:23:18,28.0,451,腾讯,腾讯科技(深圳)有限公司,2000人以上,南山区,硕士,上市公司,"移动互联网 ,游戏",113.935333,22.540406,全职,5-10年
66,4290291,WXG08-122 微信搜索算法工程师PW（广州）,广州,2018-03-22 18:32:47,28.0,451,腾讯,腾讯科技(深圳)有限公司,2000人以上,海珠区,硕士,上市公司,"移动互联网 ,游戏",113.323751,23.097487,全职,3-5年
67,3285306,WXG01-微信搜索算法高级工程师（广州）,广州,2018-03-22 18:32:50,28.0,451,腾讯,腾讯科技(深圳)有限公司,2000人以上,海珠区,硕士,上市公司,"移动互联网 ,游戏",113.323751,23.097487,全职,3-5年
68,3468099,WXG08-121 微信搜索算法高级工程师（深圳）,深圳,2018-03-22 18:32:49,28.0,451,腾讯,腾讯科技(深圳)有限公司,2000人以上,南山区,本科,上市公司,"移动互联网 ,游戏",113.93362,22.540719,全职,3-5年
