,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
460,4001647,机器视觉深度学习算法专家,北京,2018-04-12 20:09:30,42.0,2494,凤凰网,凤凰飞扬（北京）新媒体信息技术有限公司,2000人以上,朝阳区,本科,上市公司,移动互联网,116.490788,40.0054,全职,3-5年
461,3427475,开发工程师（深度算法/深度学习）,上海,2018-04-12 19:57:47,21.0,17291,PPTV聚力,上海聚力传媒技术有限公司,500-2000人,浦东新区,硕士,D轮及以上,文化娱乐,121.583487,31.199996,全职,1-3年
462,4194028,AI技术生态部_深度学习平台核心研发工程师,北京,2018-04-13 17:57:53,21.0,1575,百度,百度在线网络技术（北京）有限公司,2000人以上,海淀区,不限,不需要融资,"移动互联网,数据服务",0.0,0.0,全职,不限
463,4194069,AI技术生态部_深度学习平台分布式研发工程师,北京,2018-04-13 17:57:52,21.0,1575,百度,百度在线网络技术（北京）有限公司,2000人以上,海淀区,不限,不需要融资,"移动互联网,数据服务",0.0,0.0,全职,不限
464,4052410,机器学习/深度学习平台高级研发工程师--北京,北京,2018-04-08 16:47:58,28.0,1575,百度,百度在线网络技术（北京）有限公司,2000人以上,海淀区,本科,不需要融资,"移动互联网,数据服务",116.273399,40.043429,全职,3-5年
465,4191671,计算机视觉/深度学习研发工程师（医疗影像方向）,北京,2018-04-03 20:35:26,35.0,1575,百度,百度在线网络技术（北京）有限公司,2000人以上,海淀区,硕士,不需要融资,"移动互联网,数据服务",116.301396,40.050909,全职,不限
466,4153496,AI技术生态部_深度学习解决方案产品经理,北京,2018-04-13 17:57:53,21.0,1575,百度,百度在线网络技术（北京）有限公司,2000人以上,海淀区,不限,不需要融资,"移动互联网,数据服务",0.0,0.0,全职,不限
467,4194094,AI技术生态部_深度学习平台高性能在线AI系统研发,北京,2018-04-13 17:57:54,21.0,1575,百度,百度在线网络技术（北京）有限公司,2000人以上,海淀区,不限,不需要融资,"移动互联网,数据服务",0.0,0.0,全职,不限
468,4153481,AI技术生态部_深度学习平台产品经理,北京,2018-04-13 17:57:53,21.0,1575,百度,百度在线网络技术（北京）有限公司,2000人以上,海淀区,不限,不需要融资,"移动互联网,数据服务",0.0,0.0,全职,不限
469,4194052,AI技术生态部_深度学习平台API交互设计工程师,北京,2018-04-13 17:57:53,21.0,1575,百度,百度在线网络技术（北京）有限公司,2000人以上,海淀区,不限,不需要融资,"移动互联网,数据服务",0.0,0.0,全职,不限
470,4359622,百度智能云事业部_深度学习平台高级研发工程师,北京,2018-04-02 13:58:05,21.0,1575,百度,百度在线网络技术（北京）有限公司,2000人以上,海淀区,本科,不需要融资,"移动互联网,数据服务",116.295054,40.04925,全职,不限
471,1820142,深度学习（杭州）,杭州,2018-04-18 10:02:53,18.2,34420,图普科技（深度学习图像识别云）,广州图普网络科技有限公司,50-150人,西湖区,硕士,A轮,"移动互联网,数据服务",120.126172,30.2755,全职,不限
472,1820147,高级深度学习（广州）,广州,2018-04-18 10:02:53,22.8,34420,图普科技（深度学习图像识别云）,广州图普网络科技有限公司,50-150人,,硕士,A轮,"移动互联网,数据服务",,,全职,1-3年
473,2610680,深度学习算法工程师,深圳,2018-04-18 09:41:13,21.0,158669,行云智能,行云智能（深圳）技术有限公司,15-50人,南山区,本科,天使轮,"移动互联网,硬件",113.922225,22.534201,全职,不限
474,4046710,深度学习（实习／校招）,北京,2018-04-18 14:48:10,5.6,82991,数美,北京数美时代科技有限公司,150-500人,朝阳区,本科,B轮,"企业服务,数据服务",116.465953,40.021083,实习,应届毕业生
475,4046675,深度学习（实习／校招）,杭州,2018-04-18 14:48:11,5.6,82991,数美,北京数美时代科技有限公司,150-500人,余杭区,不限,B轮,"企业服务,数据服务",119.97175,30.334556,全职,应届毕业生
476,3921719,深度学习算法工程师,北京,2018-04-18 11:39:26,35.0,75182,缤果盒子,北京缤歌网络科技有限公司,500-2000人,朝阳区,本科,B轮,"移动互联网,O2O",116.480206,39.997039,全职,1-3年
477,4326241,深度学习算法研究员（科研岗）,北京,2018-04-10 14:54:50,14.0,128888,推想科技,北京推想科技有限公司,50-150人,朝阳区,硕士,B轮,"医疗健康,数据服务",116.491275,39.913592,全职,1-3年
478,3061420,网页搜索-深度学习架构开发工程师,北京,2018-04-16 09:45:56,28.0,1537,搜狗,北京搜狗科技发展有限公司,2000人以上,海淀区,本科,C轮,"移动互联网,数据服务",116.33254,39.99366006,全职,3-5年
479,4078885,搜索App-深度学习研究员-北京-03545,北京,2018-04-16 09:46:00,38.0,1537,搜狗,北京搜狗科技发展有限公司,2000人以上,海淀区,硕士,C轮,"移动互联网,数据服务",116.33254,39.99366006,全职,3-5年
480,4077321,网页搜索-深度学习架构开发工程师-北京-02072,北京,2018-04-16 09:45:58,38.0,1537,搜狗,北京搜狗科技发展有限公司,2000人以上,海淀区,硕士,C轮,"移动互联网,数据服务",116.33254,39.99366006,全职,3-5年
481,3817868,深度学习视觉算法工程师,上海,2018-04-18 15:15:11,17.8,82781,图麟科技,图麟信息科技（上海）有限公司,50-150人,浦东新区,本科,A轮,"移动互联网,硬件",121.99341,30.994275,全职,不限
482,4410906,深度学习图像算法工程师或专家（北京）,北京,2018-04-18 16:28:30,21.0,24748,平安科技,平安科技（深圳）有限公司,2000人以上,朝阳区,硕士,不需要融资,金融,116.459244,39.949945,全职,不限
483,4410920,深度学习图像算法工程师或专家（深圳）,深圳,2018-04-18 16:28:30,21.0,24748,平安科技,平安科技（深圳）有限公司,2000人以上,福田区,硕士,不需要融资,金融,113.993578,22.99368,全职,不限
484,3817835,深度学习视觉算法工程师,深圳,2018-04-18 15:15:12,25.2,82781,图麟科技,图麟信息科技（上海）有限公司,50-150人,南山区,本科,A轮,"移动互联网,硬件",113.950781,22.555537,全职,不限
485,3992074,深度学习计算机视觉算法工程师（2018）,广州,2018-03-21 18:20:42,24.0,49579,欢聚时代（YY Inc）,广州华多网络科技有限公司,2000人以上,番禺区,硕士,上市公司,移动互联网,39.897445,116.331398,全职,不限
486,3010363,高级FPGA开发工程师（深度学习FPGA计算）,北京,2018-04-18 18:02:58,21.0,148933,深思考人工智能机器人,深思考人工智能机器人科技（北京）有限公司,50-150人,海淀区,硕士,天使轮,"移动互联网,企业服务",116.30906,40.040429,全职,3-5年
487,3649583,智能语音-深度学习平台C++开发,北京,2018-04-16 09:46:02,28.0,1537,搜狗,北京搜狗科技发展有限公司,2000人以上,海淀区,本科,C轮,"移动互联网,数据服务",116.33254,39.99366006,全职,3-5年
488,4228157,智能IoT深度学习/计算机视觉算法实习生,北京,2018-03-30 14:15:54,4.2,83580,地平线机器人,北京地平线信息技术有限公司,150-500人,海淀区,本科,A轮,"移动互联网,硬件",116.31561,39.983413,实习,不限
489,3351082,深度学习平台C/C++研发工程师,北京,2018-03-30 14:15:53,21.0,83580,地平线机器人,北京地平线信息技术有限公司,150-500人,海淀区,本科,A轮,"移动互联网,硬件",116.31561,39.983413,全职,1-3年
