,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
102,3947818,百度贴吧-图像处理高级工程师,北京,2018-04-18 10:36:51,21.0,1575,百度,百度在线网络技术（北京）有限公司,2000人以上,海淀区,本科,不需要融资,"移动互联网,数据服务",116.301396,40.050909,全职,3-5年
103,4401687,图像处理算法工程师,苏州,2018-04-11 11:02:07,24.0,330882,金色未来,苏州金色未来信息咨询股份有限公司,50-150人,高新区,本科,天使轮,企业服务,120.552306,31.269044,全职,不限
104,4095445,算法实习生（图像处理）,北京,2018-03-29 18:36:19,5.8,134042,海致,海致网络技术(北京)有限公司,150-500人,海淀区,本科,C轮,"移动互联网,企业服务",116.350583,40.009117,实习,不限
105,3130625,图像处理算法工程师,北京,2018-04-19 09:44:32,21.0,90204,聚龙股份,聚龙股份有限公司,2000人以上,海淀区,硕士,上市公司,"金融,数据服务",116.292002,40.050931,全职,1-3年
106,4118520,图像处理算法工程师,北京,2018-04-18 18:16:15,19.0,321870,iHandy,北京汉迪移动互联网科技股份有限公司,150-500人,海淀区,本科,不需要融资,移动互联网,116.339299,39.992408,全职,1-3年
107,4224676,计算机视觉和图像处理 高级工程师/研究员,北京,2018-04-18 17:12:17,21.0,1686,爱奇艺,北京爱奇艺科技有限公司,2000人以上,海淀区,硕士,D轮及以上,"广告营销,文化娱乐",116.314233,39.982197,全职,不限
108,2731227,图像处理引擎工程师,成都,2018-04-19 10:15:13,19.0,3524,Camera360,成都品果科技有限公司,150-500人,高新区,本科,B轮,移动互联网,103.99341,30.994233,全职,1-3年
109,4371782,医学图像处理软件开发/QT界面开发,广州,2018-04-04 11:23:03,3.4,194821,GE,通用电气（中国）有限公司,2000人以上,天河区,硕士,上市公司,"移动互联网,医疗健康",113.322187,23.120127,实习,应届毕业生
110,3943763,图像处理算法工程师,西安,2018-03-29 17:09:19,7.6,301804,海克易邦,西安海克易邦光电科技有限公司,50-150人,曲江新区,本科,未融资,移动互联网,109.003762,34.218008,全职,1-3年
111,3577952,图像处理研究员/深度学习研究员/机器学习研究员,北京,2018-04-17 17:26:41,4.2,128747,ThisVR,极鱼（北京）科技有限公司,少于15人,朝阳区,硕士,天使轮,硬件,116.481049,39.996796,实习,应届毕业生
