,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验,吸引条件
0,3530275,db2,深圳,2018-04-25 12:47:00,19.0,16831,武汉佰钧成技术有限公司,武汉佰钧成技术有限责任公司,2000人以上,宝安区,大专,不需要融资,移动互联网,114.057909,22.642235,全职,5-10年,"['带薪年假', '计算机软件', '管理规范', '定期体检']"
1,4267856,DB2工程师,佛山,2018-04-28 18:15:56,15.0,10505,新炬网络,上海新炬网络技术有限公司,500-2000人,南海区,大专,未融资,"移动互联网,数据服务",113.150174,23.059479,全职,3-5年,"['技能培训', '年底双薪', '岗位晋升', '年度旅游']"
2,4366784,DB2工程师,北京,2018-04-26 16:53:57,17.0,47026,云和恩墨,云和恩墨（北京）信息技术有限公司,150-500人,朝阳区,大专,不需要融资,数据服务,116.451827,39.913476,全职,5-10年,"['年底双薪', '技能培训', '节日礼物', '带薪年假']"
3,3055927,DB2/Informix高级DBA,广州,2018-04-26 14:33:23,10.8,174043,颉一软件,广州杰颉软件科技有限公司,15-50人,天河区,大专,A轮,"信息安全,数据服务",113.40631,23.150285,全职,3-5年,"['股票期权', '绩效奖金', '带薪年假', '弹性工作']"
4,4148712,DB2 DBA,深圳,2018-04-28 15:15:36,24.8,16831,武汉佰钧成技术有限公司,武汉佰钧成技术有限责任公司,2000人以上,龙华新区,大专,不需要融资,移动互联网,114.06515,22.6733,全职,5-10年,"['带薪年假', '计算机软件', '管理规范', '定期体检']"
