,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验,吸引条件
0,2162025,DBA -SQLServer,上海,2018-05-02 11:48:56,19.0,24995,泛微,上海泛微网络科技股份有限公司,2000人以上,闵行区,本科,上市公司,"移动互联网,企业服务",121.525236,31.080356,全职,3-5年,"['技能培训', '带薪年假', '绩效奖金', '岗位晋升']"
1,3554399,SQLserver开发工程师,北京,2018-04-03 10:35:49,14.2,150030,北京瑞友,北京瑞友科技股份有限公司,2000人以上,海淀区,本科,上市公司,"移动互联网,电子商务",116.306295,40.053034,全职,5-10年,[]
2,1131106,SQLServer,北京,2018-04-17 13:06:46,7.0,54401,信动互联,信动互联（北京）科技有限公司,少于15人,昌平区,本科,未融资,"移动互联网,电子商务",116.289365,40.098503,全职,1-3年,"['云服务', '大数据', '移动互联网', '互联网']"
3,3985298,应用软件工程师SQLServer,杭州,2018-04-12 15:20:27,24.0,159315,慧碧数据,杭州慧碧数据科技有限公司,15-50人,西湖区,本科,A轮,数据服务,120.075172,30.308043,全职,3-5年,[]
4,4415260,Sqlserver DBA,成都,2018-04-13 09:49:19,12.0,84257,浪擎,上海浪擎信息科技有限公司,150-500人,高新区,本科,A轮,其他,104.061094,30.540912,全职,3-5年,"['节日礼物', '专项奖金', '绩效奖金', '岗位晋升']"
5,2979497,SQLSERVER数据库开发工程师,北京,2018-05-02 11:24:09,19.0,188161,领先未来,领先未来科技集团有限公司,150-500人,西城区,本科,未融资,"电子商务,O2O",116.346422,39.897467,全职,1-3年,[]
6,1053763,数据库工程师(SQLServer),上海,2018-04-30 15:36:33,13.2,35713,链家上海研发中心,德佑房地产经纪有限公司,500-2000人,静安区,本科,B轮,企业服务,0.0,0.0,全职,1-3年,"['技能培训', '带薪年假', '年度旅游', '岗位晋升']"
7,4216428,数据库开发工程师（mysql/sqlserver）,深圳,2018-05-02 10:48:01,14.0,114369,名通科技,深圳市名通科技股份有限公司,150-500人,南山区,本科,不需要融资,移动互联网,113.945967,22.544498,全职,不限,"['13-15薪', '领导好', '岗位晋升', '带薪年假']"
