,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验,吸引条件
35,4118422,资深CDN运维工程师(上海),上海,2018-04-26 17:22:16,21.0,24748,平安科技,平安科技（深圳）有限公司,2000人以上,浦东新区,本科,不需要融资,金融,121.66697,31.237772,全职,不限,"['节日礼物', '年度旅游', '岗位晋升', '技能培训']"
36,4004166,CDN运维工程师,北京,2018-04-27 10:57:53,14.0,129,陌陌,北京陌陌科技有限公司,500-2000人,朝阳区,本科,上市公司,社交网络,115.99339,39.99426,全职,1-3年,"['岗位晋升', '帅哥多', '管理规范', '技能培训']"
37,3114225,高级智能CDN研发工程师(J10855),北京,2018-04-25 10:01:09,33.0,3112,沪江,沪江教育科技（上海）股份有限公司,500-2000人,海淀区,本科,D轮及以上,"移动互联网,教育",116.334127,39.993469,全职,3-5年,"['技能培训', '节日礼物', '年底双薪', '专项奖金']"
38,3520927,CDN运维开发工程师,北京,2018-04-26 16:29:30,19.6,25592,新浪网,新浪网技术（中国）有限公司,2000人以上,海淀区,本科,上市公司,文化娱乐,116.276316,40.041543,全职,1-3年,"['免费班车', '岗位晋升', '五险一金', '定期体检']"
39,3078395,CDN网络实习生,厦门,2018-04-28 15:03:48,1.4,19313,网宿科技,网宿科技股份有限公司北京分公司,2000人以上,思明区,本科,上市公司,移动互联网,117.993493,23.994066,实习,不限,"['年底双薪', '五险一金', '交通补助', '带薪年假']"
40,4488006,CDN运维工程师,北京,2018-04-26 15:26:28,28.0,146581,武汉爱尚科言信息科技有限公司,武汉爱尚科言信息科技有限公司,15-50人,海淀区,本科,不需要融资,其他,116.337742,39.992894,全职,3-5年,"['绩效奖金', '年底双薪', '扁平管理', '弹性工作']"
41,4470467,CDN业务运维工程师,杭州,2018-04-24 10:46:29,18.2,126,又拍云,杭州又拍云科技有限公司,150-500人,西湖区,不限,B轮,生活服务,120.089003,30.28933,全职,1-3年,"['技能培训', '节日礼物', '绩效奖金', '岗位晋升']"
42,4445336,CDN研发工程师,北京,2018-04-18 18:34:38,14.0,1575,百度,百度在线网络技术（北京）有限公司,2000人以上,海淀区,本科,不需要融资,"移动互联网,数据服务",116.301396,40.050909,全职,不限,"['股票期权', '弹性工作', '五险一金', '免费班车']"
43,4412943,CDN运维开发工程师,杭州,2018-04-12 16:44:02,22.4,265001,锐美文化,苏州锐美文化传媒有限公司,500-2000人,余杭区,本科,不需要融资,移动互联网,,,全职,3-5年,[]
44,4294616,多媒体服务DevOps-CDN调度系统方向,北京,2018-04-09 19:49:02,38.0,5832,新浪微博,微梦创科网络科技（中国）有限公司,2000人以上,海淀区,本科,上市公司,移动互联网,0.0,0.0,全职,3-5年,"['年底双薪', '专项奖金', '股票期权', '五险一金']"
45,3237898,CDN＆IDC销售经理,北京,2018-04-27 11:58:11,10.0,171609,蛮蛮云计算,蛮蛮天下（北京）网络科技有限公司,50-150人,昌平区,大专,A轮,移动互联网,116.311319,40.0655,全职,1-3年,"['专项奖金', '带薪年假', '通讯津贴', '定期体检']"
46,2143134,CDN缓存系统开发工程师,北京,2018-04-26 20:26:57,21.0,4832,七牛云,上海七牛信息技术有限公司,150-500人,朝阳区,本科,D轮及以上,"移动互联网,数据服务",116.44706021,39.97107162,全职,3-5年,"['年底双薪', '节日礼物', '技能培训', '年度旅游']"
47,2674912,资深CDN平台产品经理（上海）,上海,2018-04-26 17:22:18,14.0,24748,平安科技,平安科技（深圳）有限公司,2000人以上,浦东新区,不限,不需要融资,金融,121.66697,31.237772,全职,不限,"['节日礼物', '年度旅游', '岗位晋升', '技能培训']"
48,3232868,CDN售前咨询顾问,北京,2018-04-28 15:03:47,14.0,19313,网宿科技,网宿科技股份有限公司北京分公司,2000人以上,海淀区,本科,上市公司,移动互联网,115.99339,39.99426,全职,3-5年,"['年底双薪', '五险一金', '交通补助', '带薪年假']"
49,3395758,云计算事业部-CDN研发工程师,北京,2018-04-24 11:23:52,21.0,1575,百度,百度在线网络技术（北京）有限公司,2000人以上,海淀区,本科,不需要融资,"移动互联网,数据服务",116.301396,40.050909,全职,不限,"['股票期权', '弹性工作', '五险一金', '免费班车']"
50,4263308,CDN业务运维技术经理（OBG）,北京,2018-04-26 14:09:19,48.0,956,金山云,北京金山云网络技术有限公司,500-2000人,海淀区,本科,C轮,"移动互联网,数据服务",116.310195,40.039018,全职,3-5年,"['技能培训', '节日礼物', '瑜伽房', '免费班车']"
51,3281292,CDN大客户经理,上海,2018-04-24 11:09:04,12.0,61962,又拍云,杭州又拍云科技有限公司上海分公司,150-500人,徐汇区,大专,B轮,移动互联网,121.432197,31.194997,全职,1-3年,"['技能培训', '节日礼物', '年度旅游', '美女多']"
52,4402205,CDN运营开发工程师,北京,2018-04-25 15:50:35,21.0,1880,快手,北京达佳互联信息技术有限公司,500-2000人,海淀区,本科,D轮及以上,移动互联网,116.316508,39.984066,全职,1-3年,"['股票期权', '弹性工作', '定期体检', '岗位晋升']"
53,3301271,高级CDN运维工程师,深圳,2018-04-23 21:07:12,26.0,451,腾讯,腾讯科技(深圳)有限公司,2000人以上,南山区,本科,上市公司,"移动互联网 ,游戏",113.93362,22.540719,全职,3-5年,"['免费班车', '成长空间', '年度旅游', '岗位晋升']"
54,2915587,CDN软件工程师（C语言）,成都,2018-04-26 10:04:27,10.8,160466,视达科,成都视达科信息技术有限公司,150-500人,武侯区,本科,上市公司,移动互联网,104.075621,30.539324,全职,3-5年,"['年底双薪', '专项奖金', '绩效奖金', '带薪年假']"
55,3351980,CDN高级测试工程师,北京,2018-04-28 13:56:19,26.0,61488,四达时代集团,北京四达时代软件技术股份有限公司,2000人以上,大兴区,本科,上市公司,"文化娱乐,硬件",116.993595,39.993662,全职,5-10年,"['年底双薪', '专项奖金', '绩效奖金', '交通补助']"
56,2062556,核心CDN运维工程师,北京,2018-04-12 11:25:29,14.0,128977,云端智度,北京云端智度科技有限公司,15-50人,,本科,A轮,"移动互联网,其他",0.0,0.0,全职,1-3年,"['午餐补助', '带薪年假', '绩效奖金', '通讯津贴']"
57,4095823,Python开发工程师(CDN方向),北京,2018-04-11 15:03:06,19.0,66824,SpeedyCloud,北京迅达云成科技有限公司,50-150人,朝阳区,本科,B轮,数据服务,116.49033,39.97426,全职,3-5年,"['节日礼物', '年底双薪', '绩效奖金', '岗位晋升']"
58,3897240,阿里云事业群-CDN网络架构师,杭州,2018-05-01 12:16:41,28.0,153849,蚂蚁金服集团,支付宝(杭州)信息技术有限公司,2000人以上,西湖区,本科,B轮,"金融,移动互联网",120.125788,30.272627,全职,不限,"['年底双薪', '带薪年假', '股票期权', '绩效奖金']"
59,2852931,CDN流媒体测试工程师,上海,2018-04-23 17:22:43,11.4,17291,PPTV聚力,上海聚力传媒技术有限公司,500-2000人,浦东新区,大专,D轮及以上,文化娱乐,121.583487,31.199996,全职,1-3年,"['技能培训', '绩效奖金', '岗位晋升', '扁平管理']"
60,3027293,CDN＆IDC高级销售经理,上海,2018-04-27 11:58:11,12.0,171609,蛮蛮云计算,蛮蛮天下（北京）网络科技有限公司,50-150人,徐汇区,大专,A轮,移动互联网,121.41009,31.16942,全职,3-5年,"['专项奖金', '带薪年假', '通讯津贴', '定期体检']"
61,1029426,CDN后端开发工程师,上海,2018-04-26 20:26:58,19.4,4832,七牛云,上海七牛信息技术有限公司,150-500人,浦东新区,本科,D轮及以上,"移动互联网,数据服务",121.60245,31.199732,全职,1-3年,"['年底双薪', '节日礼物', '技能培训', '年度旅游']"
62,4039006,商务经理（CDN业务）,北京,2018-04-28 15:03:47,14.0,19313,网宿科技,网宿科技股份有限公司北京分公司,2000人以上,海淀区,本科,上市公司,移动互联网,115.99339,39.99426,全职,3-5年,"['年底双薪', '五险一金', '交通补助', '带薪年假']"
63,3799657,CDN运维工程师,北京,2018-04-20 16:41:00,33.0,1575,百度,百度在线网络技术（北京）有限公司,2000人以上,海淀区,本科,不需要融资,"移动互联网,数据服务",,,全职,3-5年,"['股票期权', '弹性工作', '五险一金', '免费班车']"
64,3074509,腾讯云高级后台开发工程师（CDN方向）,深圳,2018-04-23 21:07:12,28.0,451,腾讯,腾讯科技(深圳)有限公司,2000人以上,南山区,本科,上市公司,"移动互联网 ,游戏",113.93362,22.540719,全职,5-10年,"['免费班车', '成长空间', '年度旅游', '岗位晋升']"
65,3025827,CDN软件工程师（C语言-高级）,成都,2018-04-26 10:04:28,14.0,160466,视达科,成都视达科信息技术有限公司,150-500人,武侯区,本科,上市公司,移动互联网,104.075621,30.539324,全职,5-10年,"['年底双薪', '专项奖金', '绩效奖金', '带薪年假']"
66,3825820,知名公司招GO工程师CDN云存储C,上海,2018-04-18 16:20:55,35.0,177759,际慧信息,上海际慧信息技术服务中心,2000人以上,浦东新区,本科,不需要融资,移动互联网,121.58,31.208079,全职,3-5年,[]
67,4192618,CDN运维架构师,北京,2018-04-17 21:33:34,49.0,3328,好未来,北京世纪好未来教育科技有限公司,2000人以上,海淀区,本科,上市公司,"移动互联网,教育",0.0,0.0,全职,5-10年,"['上市公司', '领军企业', '五险一金', '住福计划']"
