,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
0,3832295,病毒分析师,北京,2018-04-26 19:31:36,17.0,82991,数美,北京数美时代科技有限公司,150-500人,朝阳区,不限,B轮,"企业服务,数据服务",116.465953,40.021083,全职,1-3年
1,3498954,病毒分析师,北京,2018-04-27 16:42:16,7.2,196278,COMODO科摩多,北京科摩多软件开发有限责任公司,150-500人,海淀区,不限,不需要融资,"移动互联网,其他",116.2354,40.06825,全职,1-3年
2,4350471,病毒分析工程师,广州,2018-04-27 10:46:28,16.8,100340,金山企业安全,广州金山安全管理系统技术有限公司,150-500人,天河区,本科,不需要融资,"企业服务,信息安全",113.376675,23.13211,全职,1-3年
3,3737257,病毒分析工程师,杭州,2018-04-10 21:27:36,16.0,192364,弘际科技,杭州弘际科技有限公司,15-50人,西湖区,不限,不需要融资,"移动互联网,信息安全",,,全职,1-3年
4,3832690,病毒分析师,北京,2018-04-26 19:31:34,21.0,82991,数美,北京数美时代科技有限公司,150-500人,朝阳区,不限,B轮,"企业服务,数据服务",116.465953,40.021083,全职,1-3年
