,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验,吸引条件
33,4454828,系统安全运维,上海,2018-04-20 10:57:35,18.2,110473,全民直播,上海脉淼信息科技有限公司,150-500人,浦东新区,本科,A轮,移动互联网,121.628463,31.209182,全职,3-5年,"['年底双薪', '带薪年假', '午餐补助', '定期体检']"
34,4246890,产品系统安全架构师/高级工程师,深圳,2018-05-03 09:21:29,28.0,95529,云天励飞,深圳云天励飞技术有限公司,150-500人,福田区,本科,A轮,移动互联网,114.094401,22.540685,全职,不限,"['节日礼物', '带薪年假', '年度旅游', '开放务实']"
35,3992912,信息系统安全审计工程师(001820),西安,2018-05-02 09:03:14,8.8,57353,中移在线服务有限公司,中移在线服务有限公司,2000人以上,未央区,本科,不需要融资,移动互联网,39.897445,116.331398,全职,3-5年,[]
36,4362693,WAF系统安全开发工程师,杭州,2018-05-03 09:43:36,28.0,534,京东金融,京东金融,2000人以上,拱墅区,本科,上市公司,金融,120.10415,30.332181,全职,3-5年,"['供应链金融', '消费金融', '众筹业务', '支付业务']"
37,4315500,系统安全测试工程师,济南,2018-04-26 20:38:42,21.0,350480,香多多,夏津县香多多食品有限公司,50-150人,高新区,本科,未融资,"电子商务,生活服务",117.121827,36.682887,全职,5-10年,"['""""']"
38,3369996,安全运维工程师（主机系统安全方向）,深圳,2018-05-02 13:38:00,14.0,267,盒子科技,深圳盒子信息科技有限公司,500-2000人,南山区,大专,C轮,"移动互联网,金融",0.0,0.0,全职,1-3年,"['技能培训', '俱乐部', '婚育礼金', '下午茶健身房']"
39,4375933,安卓系统安全工程师,北京,2018-04-04 22:49:38,21.0,436,360,奇虎360科技有限公司,2000人以上,朝阳区,不限,上市公司,"移动互联网,游戏",116.491128,39.983132,全职,3-5年,[]
40,4122392,C++系统安全研发工程师,上海,2018-04-08 19:02:24,12.4,108025,巍擎,上海巍擎信息技术有限责任公司,15-50人,浦东新区,本科,未融资,信息安全,121.626233,31.208366,全职,不限,"['年底双薪', '带薪年假', '定期体检', '节日礼物']"
41,4180604,android系统安全工程师（车机安全方向）,北京,2018-04-04 10:58:04,28.0,87977,车和家,北京车和家信息技术有限责任公司,500-2000人,朝阳区,本科,B轮,其他,116.505042,40.006274,全职,不限,"['年底双薪', '带薪年假', '定期体检', '工作环境优质']"
42,3401465,MIG07-系统安全研究员（北京）,北京,2018-05-02 09:40:09,25.2,451,腾讯,腾讯科技(深圳)有限公司,2000人以上,海淀区,大专,上市公司,"移动互联网 ,游戏",116.307524,39.984207,全职,3-5年,"['免费班车', '成长空间', '年度旅游', '岗位晋升']"
43,1796244,WAF系统安全开发工程师,北京,2018-05-03 09:43:36,21.0,534,京东金融,京东金融,2000人以上,大兴区,本科,上市公司,金融,116.52117756,39.82198934,全职,3-5年,"['供应链金融', '消费金融', '众筹业务', '支付业务']"
