,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
160,4451894,软件开发工程师（文档技术-公式识别）,北京,2018-04-19 17:15:32,21.0,369307,北大方正信产集团,北大方正信息产业集团有限公司,2000人以上,海淀区,本科,上市公司,"移动互联网,硬件",116.316419,39.991399,全职,1-3年
161,4367425,图形识别算法工程师,成都,2018-04-23 16:28:33,17.0,63990,小智审图,成都小智审图科技有限公司,少于15人,高新区,大专,天使轮,移动互联网,104.068095,30.537385,全职,3-5年
162,1081630,语音系统管理员,上海,2018-04-28 10:37:14,31.0,6796,招商银行信用卡中心,招商银行股份有限公司信用卡中心,2000人以上,浦东新区,本科,上市公司,"移动互联网,金融",121.673868,31.247248,全职,3-5年
163,4077468,大数据语音识别标注,南京,2018-04-13 17:24:47,4.2,255129,雷森信息科技,南京雷森信息科技有限公司,少于15人,栖霞区,本科,未融资,数据服务,118.96285,32.125163,兼职,不限
164,3335208,图像识别工程师,北京,2018-04-28 11:31:22,26.0,52553,海闻科技,海闻科技有限公司,500-2000人,海淀区,本科,D轮及以上,"企业服务,金融",116.30916,39.93458,全职,3-5年
165,3179109,图像识别工程师,杭州,2018-04-26 09:30:22,21.0,78799,中国亿教亿学网,浙江亿教亿学网络科技有限公司,50-150人,拱墅区,本科,A轮,教育,120.11178,30.33485,全职,不限
166,3664310,图像识别-产品经理-北京-02782,北京,2018-04-28 10:39:32,29.0,1537,搜狗,北京搜狗科技发展有限公司,2000人以上,海淀区,本科,上市公司,"移动互联网,数据服务",116.33254,39.99366006,全职,5-10年
167,4350914,图像识别开发工程师,北京,2018-04-28 09:49:41,12.0,51512,东信北邮,杭州东信北邮信息技术有限公司,500-2000人,海淀区,本科,未融资,"移动互联网,其他",116.349979,39.976913,全职,1-3年
168,3671355,声纹识别算法研究员,上海,2018-04-28 15:45:35,21.0,143428,云知声,北京云知声信息技术有限公司,150-500人,徐汇区,硕士,C轮,移动互联网,121.404636,31.172869,全职,应届毕业生
169,4453071,图像识别高级工师,广州,2018-04-19 19:48:18,24.0,188507,虎牙信息,广州虎牙信息科技有限公司,500-2000人,番禺区,硕士,B轮,"社交网络,游戏",113.348011,23.007841,全职,1-3年
170,3274474,研发工程师（语音处理方向）,北京,2018-04-28 13:02:28,22.8,16869,朗播网,北京博智天下信息技术有限公司,150-500人,海淀区,本科,B轮,教育,116.31287,40.03445,全职,3-5年
171,4403609,视觉识别/人工智能科学家/工程师,中山,2018-04-11 14:43:45,28.0,157481,广申汽车,哈尔滨市广申汽车销售服务有限责任公司,150-500人,中山市市辖区,硕士,未融资,其他,113.38493,22.532046,全职,1-3年
172,4062327,产品经理（图像识别方向）,北京,2018-04-28 09:19:28,26.0,181493,开拓天际,北京开拓天际科技有限公司,50-150人,海淀区,本科,A轮,"数据服务,信息安全",116.353207,39.977309,全职,3-5年
173,4094889,自然语音处理工程师,厦门,2018-04-28 16:29:51,17.0,46961,厦门巨龙,厦门市巨龙信息科技有限公司,150-500人,湖里区,本科,不需要融资,"信息安全,数据服务",118.12255,24.52012,全职,3-5年
