,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
32,4239502,射频工程师（仿真方向）,东莞,2018-04-25 19:56:39,21.0,6927,OPPO,广东欧珀移动通信有限公司,2000人以上,东莞市市辖区,本科,不需要融资,移动互联网,0.0,0.0,全职,3-5年
33,1898916,射频工程师,北京,2018-04-27 15:22:07,11.4,57844,杭州品联,杭州品联科技有限公司,150-500人,朝阳区,本科,未融资,"移动互联网,数据服务",116.46807999,40.01217707,全职,1-3年
34,4472950,射频工程师,深圳,2018-04-24 14:48:10,13.2,372359,华信天线,深圳市华信天线技术有限公司,150-500人,南山区,本科,上市公司,移动互联网,113.928026,22.569925,全职,1-3年
35,4082712,LTE/5G 射频软件开发工程师,成都,2018-04-08 10:16:04,13.2,14093,瞬联软件科技（北京）有限公司,瞬联软件科技（北京）有限公司,500-2000人,高新区,本科,不需要融资,"移动互联网 ,企业服务",104.068359,30.538196,全职,3-5年
36,3217998,射频经理,深圳,2018-04-26 14:33:50,24.0,18971,传音控股,深圳传音控股有限公司,2000人以上,南山区,本科,不需要融资,移动互联网,39.897445,116.331398,全职,5-10年
37,4357693,射频,西安,2018-04-02 09:48:21,3.8,173945,航达科技,西安航达电子科技有限公司,50-150人,高新技术产业开发区,本科,未融资,"硬件,分类信息",108.901647,34.241274,全职,应届毕业生
38,4488281,射频系统工程师,南京,2018-04-26 15:47:53,15.2,53253,中新赛克,南京中新赛克科技有限责任公司,500-2000人,江宁区,本科,不需要融资,信息安全,118.779051,31.840333,全职,5-10年
39,3922614,射频工程师,深圳,2018-04-24 17:20:37,12.0,62800,中电照明,深圳市中电照明股份有限公司,150-500人,南山区,本科,不需要融资,"电子商务,生活服务",113.957097,22.537188,全职,1-3年
40,4221344,射频工程师,深圳,2018-04-28 09:57:55,11.2,125911,兴天实业,兴天实业（深圳）有限公司,50-150人,南山区,本科,不需要融资,硬件,113.993578,22.99368,全职,1-3年
41,3113159,RF射频硬件工程师,成都,2018-04-19 17:12:43,6.2,153281,明瑞电子,明瑞电子（成都）有限公司,150-500人,青羊区,本科,上市公司,"硬件,其他",103.952208,30.681991,全职,1-3年
42,4294226,射频设计工程师,成都,2018-04-03 11:11:55,5.6,142399,立鑫科技,成都立鑫新技术科技有限公司,150-500人,双流县,本科,未融资,信息安全,104.0,30.46004,全职,1-3年
43,4398853,射频工程师,北京,2018-04-26 10:54:47,12.0,87759,Libratone小鸟音响,北京小鸟听听科技有限公司,150-500人,海淀区,硕士,不需要融资,"硬件,其他",116.351596,39.977243,全职,应届毕业生
44,4214424,射频工程师,广州,2018-04-12 10:49:21,9.0,209610,广州市大唐智讯电子技术有限公司,广州市大唐智讯电子技术有限公司,50-150人,萝岗区,大专,不需要融资,"硬件,数据服务",113.45075,23.16425,全职,3-5年
