,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验,吸引条件
83,2669069,hadoop开发工程师（诚聘）,杭州,2018-04-27 10:27:34,12.0,13163,个推,浙江每日互动网络科技股份有限公司,150-500人,西湖区,本科,D轮及以上,移动互联网,120.1115701,30.29005073,全职,1-3年,"['绩效奖金', '股票期权', '年底双薪', '专项奖金']"
84,4052578,大数据开发-资深Hadoop,上海,2018-04-25 12:00:12,31.0,30830,哔哩哔哩,上海幻电信息科技有限公司,2000人以上,杨浦区,本科,上市公司,"移动互联网,文化娱乐",121.506437,31.308258,全职,5-10年,"['带薪年假', '绩效奖金', '交通补助', '午餐补助']"
85,4413469,Hadoop研发工程师,北京,2018-04-25 16:28:51,16.8,137505,复华控股,北京复华卓越商业管理有限公司,2000人以上,朝阳区,大专,不需要融资,"电子商务,O2O",115.994034,39.993442,全职,3-5年,"['通讯津贴', '午餐补助', '美女多', '领导好']"
86,1280184,大数据开发工程师Hadoop,北京,2018-04-26 11:00:38,21.0,107408,AdMaster,精硕科技（北京）股份有限公司,500-2000人,海淀区,本科,不需要融资,数据服务,,,全职,3-5年,[]
87,4435535,中高级HADOOP研发工程师,北京,2018-04-25 11:20:22,17.0,165216,北京电联宇,北京电联宇科技股份有限公司,50-150人,海淀区,本科,上市公司,硬件,116.325118,39.948575,全职,3-5年,[]
88,2492317,Hadoop高级研发工程师,长沙,2018-04-23 09:51:56,15.2,84464,五八到家,天津五八到家生活服务有限公司长沙分公司,2000人以上,岳麓区,大专,上市公司,"O2O,生活服务",112.892892,28.214961,全职,3-5年,"['年底双薪', '带薪年假', '绩效奖金', '美女多']"
89,4482720,Hadoop讲师,北京,2018-04-26 08:23:33,26.0,127160,积云教育,北京优思安科技有限公司,150-500人,昌平区,大专,A轮,教育,116.163694,40.176208,全职,5-10年,"['午餐补助', '带薪年假', '五险一金', '学校环境好']"
90,3367853,资深Hadoop开发工程师（深圳）,深圳,2018-04-26 17:22:19,21.0,24748,平安科技,平安科技（深圳）有限公司,2000人以上,福田区,本科,不需要融资,金融,114.09938142,22.55951564,全职,3-5年,"['节日礼物', '年度旅游', '岗位晋升', '技能培训']"
91,4501678,hadoop/spark开发工程师（实习岗位）,北京,2018-04-28 20:25:06,4.4,50702,美团点评,北京三快在线科技有限公司,2000人以上,朝阳区,本科,D轮及以上,"移动互联网,O2O",116.488126,40.008776,实习,应届毕业生,"['技能培训', '绩效奖金', '岗位晋升', '领导好']"
92,2730701,Hadoop工程师（龙珠直播）,上海,2018-04-23 17:22:41,21.0,17291,PPTV聚力,上海聚力传媒技术有限公司,500-2000人,浦东新区,本科,D轮及以上,文化娱乐,121.531728,31.216657,全职,3-5年,"['技能培训', '绩效奖金', '岗位晋升', '扁平管理']"
93,4297507,Hadoop开发工程师,深圳,2018-04-19 14:34:59,11.4,211490,深圳雁联技术,深圳市雁联技术服务有限公司,500-2000人,福田区,本科,不需要融资,"移动互联网,金融",114.057384,22.509959,全职,3-5年,[]
