,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验,吸引条件
37,4486935,自动化测试工程师,深圳,2018-05-02 11:38:31,9.6,90570,Doo Holding,中国都会控股集团有限公司,50-150人,南山区,本科,A轮,金融,113.91389,22.540677,全职,1-3年,"['周末双休', '年轻团队', '朝十晚六', '技能培训']"
38,4227632,自动化测试/接口自动化测试,杭州,2018-05-02 11:32:44,12.6,84693,玛瑙湾,杭州玛瑙湾科技有限公司,50-150人,西湖区,本科,不需要融资,"移动互联网,金融",120.09875,30.27004,全职,3-5年,"['股票期权', '带薪年假', '岗位晋升', '管理规范']"
39,3220828,自动化测试工程师,北京,2018-05-02 10:33:43,21.0,88433,北京中铁信,北京中铁信科技有限公司,150-500人,海淀区,本科,不需要融资,其他,115.99339,39.99426,全职,3-5年,"['带薪年假', '绩效奖金', '年度旅游', '定期体检']"
40,3480574,自动化测试,杭州,2018-05-02 16:25:43,11.2,223237,淘股神,杭州韦恩网络技术有限公司,15-50人,下城区,大专,A轮,"移动互联网,金融",120.162897,30.277435,全职,1-3年,"['股票期权', '绩效奖金', '弹性工作', '扁平管理']"
41,4049144,自动化测试工程师,北京,2018-05-02 15:36:09,24.0,40459,商汤科技,北京市商汤科技开发有限公司,500-2000人,海淀区,本科,B轮,移动互联网,116.330506,39.994072,全职,3-5年,"['五险一金', '弹性工作', '丰盛三餐', '发展空间大']"
42,4175207,自动化测试工程师,北京,2018-05-02 10:22:18,19.0,107408,AdMaster,精硕科技（北京）股份有限公司,500-2000人,海淀区,本科,不需要融资,数据服务,116.357186,40.042672,全职,3-5年,[]
43,4489784,自动化测试专家,北京,2018-05-03 10:01:39,28.0,3450,北京捷越联合,北京捷越联合信息咨询有限公司,2000人以上,东城区,本科,不需要融资,金融,0.0,0.0,全职,5-10年,"['技能培训', '节日礼物', '岗位晋升', '扁平管理']"
44,4509917,高级自动化测试,深圳,2018-05-03 08:34:41,19.0,138746,嘉联支付,嘉联支付有限公司,500-2000人,南山区,本科,未融资,"金融,移动互联网",39.897445,116.331398,全职,5-10年,"['年底双薪', '绩效奖金', '定期体检', '帅哥多']"
45,3858950,自动化测试,北京,2018-05-02 10:02:00,19.0,83585,XSKY,星辰天合（北京）数据科技有限公司,150-500人,海淀区,本科,B轮,企业服务,116.28944,39.96065,全职,3-5年,"['股票期权', '带薪年假', '绩效奖金', '定期体检']"
46,3257358,自动化测试,上海,2018-04-26 10:12:16,17.6,16831,武汉佰钧成技术有限公司,武汉佰钧成技术有限责任公司,2000人以上,长宁区,本科,不需要融资,移动互联网,,,全职,3-5年,"['带薪年假', '计算机软件', '管理规范', '定期体检']"
47,2566350,自动化测试,上海,2018-04-23 09:37:31,13.2,14093,瞬联软件科技（北京）有限公司,瞬联软件科技（北京）有限公司,500-2000人,长宁区,本科,不需要融资,"移动互联网 ,企业服务",121.351522,31.220022,全职,不限,"['高薪', '节日礼物', '弹性工作', '带薪年假']"
48,2848263,自动化测试工程师,北京,2018-05-02 12:09:13,19.0,104715,信美相互,信美人寿相互保险社,150-500人,西城区,本科,不需要融资,"移动互联网,金融",115.99339,39.99426,全职,1-3年,"['扁平管理', '技能培训', '六险一金', '定期体检']"
49,4000247,自动化测试工程师,北京,2018-05-02 10:52:46,19.0,29337,和信贷,和信电子商务有限公司,150-500人,朝阳区,大专,上市公司,金融,116.47094,39.90763,全职,5-10年,"['节日礼物', '专项奖金', '股票期权', '绩效奖金']"
50,4352973,自动化测试工程师,上海,2018-05-02 14:25:43,17.4,7090,Teambition,上海汇翼信息科技有限公司,150-500人,浦东新区,本科,B轮,"移动互联网,企业服务",121.583532,31.197561,全职,3-5年,"['股票期权', '带薪年假', '节日礼物', '弹性工作']"
51,3635310,自动化测试工程师,深圳,2018-05-03 09:25:46,12.0,128998,江苏亿科达,上海海万信息科技股份有限公司,500-2000人,福田区,本科,不需要融资,"移动互联网,金融",114.059297,22.568264,全职,3-5年,[]
52,4301100,自动化测试工程师,深圳,2018-05-02 12:56:51,12.0,27382,海豚村,深圳市海豚村信息技术有限公司,150-500人,南山区,本科,B轮,电子商务,113.943839,22.547619,全职,1-3年,"['股票期权', '扁平管理', '美女多', '专项奖金']"
53,3862640,自动化测试工程师,南京,2018-05-02 09:19:52,11.4,53992,苏宁易购,南京苏宁软件技术有限公司,2000人以上,玄武区,本科,上市公司,"O2O,移动互联网",0.0,0.0,全职,3-5年,"['专项奖金', '绩效奖金', '股票期权', '帅哥多']"
54,4407952,自动化测试工程师,广州,2018-05-02 08:48:57,12.0,320,玄武科技,广州市玄武无线科技股份有限公司,500-2000人,天河区,本科,上市公司,"移动互联网,招聘",113.320888,23.140158,全职,3-5年,"['绩效奖金', '年底双薪', '五险一金', '带薪年假']"
55,4435396,自动化测试工程师,上海,2018-05-01 21:44:38,12.0,6732,穿衣助手,上海优梦信息科技有限公司,50-150人,杨浦区,本科,B轮,"移动互联网,电子商务",121.51801,31.30932,全职,1-3年,"['年底双薪', '节日礼物', '技能培训', '年度旅游']"
56,3771594,自动化测试工程师,北京,2018-04-27 10:22:33,10.4,25317,金证股份,深圳市金证科技股份有限公司,2000人以上,西城区,本科,上市公司,金融,116.359861,39.917225,全职,3-5年,"['激情的团队', '股票期权', '努力变大牛', '有舞台给您跳']"
57,4310297,自动化测试,上海,2018-04-26 09:53:39,14.4,22862,上海中软华腾软件系统有限公司,上海中软华腾软件系统有限公司,2000人以上,黄浦区,本科,上市公司,"企业服务,金融",121.477175,31.238463,全职,3-5年,"['年底双薪', '绩效奖金', '带薪年假', '定期体检']"
58,4313262,自动化测试工程师,珠海,2018-04-25 09:52:09,14.0,7835,金山办公软件,北京金山软件有限公司,2000人以上,香洲区,大专,上市公司,移动互联网,113.601205,22.34793,全职,3-5年,"['年底双薪', '节日礼物', '技能培训', '绩效奖金']"
59,4076579,自动化测试工程师,成都,2018-05-02 19:30:03,10.8,95229,四川长虹电器股份有限公司,四川长虹电器股份有限公司,2000人以上,高新区,本科,上市公司,硬件,104.063426,30.541304,全职,3-5年,"['绩效奖金', '管理规范', '定期体检', '五险一金']"
60,4491936,自动化测试工程师,上海,2018-05-02 11:49:24,19.6,16831,武汉佰钧成技术有限公司,武汉佰钧成技术有限责任公司,2000人以上,长宁区,本科,不需要融资,移动互联网,121.35433,31.220256,全职,3-5年,"['带薪年假', '计算机软件', '管理规范', '定期体检']"
61,3824710,软件测试工程师（自动化测试 ）,广州,2018-05-01 22:36:51,12.0,67777,快批KP,广州快批信息科技有限公司,50-150人,海珠区,本科,A轮,"移动互联网,数据服务",113.382499,23.098455,全职,1-3年,"['年底双薪', '节日礼物', '技能培训', '绩效奖金']"
62,4304875,自动化测试工程师,北京,2018-05-03 09:45:49,14.0,26426,BJCA,北京数字认证股份有限公司,500-2000人,海淀区,本科,上市公司,信息安全,116.304382,39.984408,全职,5-10年,"['五险一金', '午餐补助', '绩效奖金', '交通补助']"
63,4485707,自动化测试工程师,北京,2018-05-02 10:37:29,17.0,82991,数美,北京数美时代科技有限公司,150-500人,朝阳区,本科,B轮,"企业服务,数据服务",116.465999,40.021827,全职,1-3年,"['年底双薪', '大数据', '带薪年假', '通讯津贴']"
64,4469663,自动化测试工程师,上海,2018-05-03 10:00:27,16.2,157588,裕宁科技,上海裕宁信息科技有限公司,50-150人,普陀区,本科,未融资,"移动互联网,金融",0.0,0.0,全职,5-10年,[]
65,3621709,自动化测试工程师,杭州,2018-05-02 09:07:13,12.6,21658,信领达,信领达（杭州）软件有限公司,50-150人,西湖区,本科,D轮及以上,移动互联网,119.993591,29.993662,全职,3-5年,"['绩效奖金', '股票期权', '专项奖金', '五险一金']"
66,4437886,自动化测试工程师,北京,2018-05-02 10:46:00,19.0,3038,Gridsum 国双,北京国双科技有限公司,500-2000人,海淀区,本科,上市公司,"数据服务,企业服务",116.33175,39.975987,全职,3-5年,"['年度旅游', '节日礼物', '年底双薪', '带薪年假']"
67,4459066,自动化测试工程师,南京,2018-05-02 16:53:51,10.8,29318,Logic solutions,雷技信息技术（上海）有限公司,50-150人,建邺区,本科,不需要融资,移动互联网,118.736147,31.990305,全职,1-3年,"['节日礼物', '年底双薪', '带薪年假', '岗位晋升']"
68,2221136,自动化测试工程师,上海,2018-05-02 16:24:30,10.8,30830,哔哩哔哩,上海幻电信息科技有限公司,2000人以上,浦东新区,本科,上市公司,"移动互联网,文化娱乐",121.52479993,31.2398197,全职,3-5年,"['带薪年假', '绩效奖金', '交通补助', '午餐补助']"
69,2991147,高级自动化测试,北京,2018-05-02 09:46:16,22.0,11739,随行付支付有限公司,随行付支付有限公司,500-2000人,石景山区,本科,上市公司,金融,115.99339,39.99426,全职,5-10年,"['技能培训', '节日礼物', '年底双薪', '股票期权']"
70,2213226,自动化测试,杭州,2018-04-28 15:30:22,14.0,14945,销冠科技,销冠网络科技有限公司,500-2000人,上城区,本科,B轮,移动互联网,120.17713948,30.21697005,全职,3-5年,"['年底双薪', '股票期权', '带薪年假', '绩效奖金']"
71,3097168,高级自动化测试,上海,2018-05-03 09:54:37,22.0,93141,融之家,上海融之家金融信息服务有限公司,150-500人,杨浦区,大专,B轮,"移动互联网,金融",121.5181,31.300344,全职,3-5年,"['年底双薪', '股票期权', '带薪年假', '绩效奖金']"
72,3822709,自动化测试工程师,长沙,2018-05-03 09:27:38,14.0,26785,芒果tv,湖南快乐阳光互动娱乐传媒有限公司,500-2000人,开福区,本科,B轮,文化娱乐,112.993417,27.994254,全职,5-10年,"['节日礼物', '免费班车', '带薪年假', '领导好']"
73,3820938,自动化测试工程师,北京,2018-05-02 15:48:49,14.0,95651,玩吧,北京默契破冰科技有限公司,50-150人,东城区,本科,B轮,"移动互联网,社交网络",116.436939,39.940498,全职,3-5年,"['去他的考勤', '高手云集', '股票期权', '年底N薪']"
74,2866547,自动化测试工程师,北京,2018-05-02 18:04:49,19.0,139078,唯医网,北京欧应信息技术有限公司,150-500人,朝阳区,本科,B轮,"移动互联网,医疗健康",116.45347,39.91613,全职,5-10年,"['带薪年假', '垂直社区', '绩效奖金', '扁平管理']"
75,1977317,自动化测试工程师,北京,2018-05-02 10:19:29,19.0,50604,roobo,北京智能管家科技有限公司,150-500人,东城区,本科,B轮,移动互联网,116.433221,39.920718,全职,3-5年,"['年底双薪', '节日礼物', '技能培训', '年度旅游']"
76,4404349,自动化测试,武汉,2018-04-27 11:04:30,7.6,205821,武汉烧麦财播科技有限公司,武汉烧麦财播科技有限公司,50-150人,武昌区,本科,不需要融资,"移动互联网,金融",114.341085,30.554869,全职,5-10年,[]
77,4149727,自动化测试开发工程师,厦门,2018-05-02 09:44:07,14.0,9237,RingCentral厦门研发中心,厦门铃盛软件有限公司,500-2000人,思明区,不限,上市公司,"移动互联网,数据服务",0.0,0.0,全职,1-3年,"['年度旅游', '节日礼物', '年底双薪', '股票期权']"
78,4004421,自动化测试工程师,上海,2018-05-03 08:49:27,15.2,243778,斐讯技术,四川斐讯信息技术有限公司,2000人以上,松江区,本科,不需要融资,"信息安全,硬件",121.160026,31.02424,全职,3-5年,"['绩效奖金', '年底双薪', '定期体检', '带薪年假']"
79,2801896,自动化测试工程师,北京,2018-05-03 09:43:35,22.0,534,京东金融,京东金融,2000人以上,通州区,本科,上市公司,金融,116.52117756,39.82198934,全职,5-10年,"['供应链金融', '消费金融', '众筹业务', '支付业务']"
80,952723,自动化测试,上海,2018-05-02 11:01:23,21.0,42899,小蚁,上海小蚁科技有限公司,150-500人,浦东新区,本科,C轮,"移动互联网,硬件",121.60033681,31.20751133,全职,3-5年,"['年底双薪', '节日礼物', '技能培训', '年度旅游']"
81,4364700,自动化测试工程师,北京,2018-05-02 10:39:19,20.2,66815,达飞云贷,达飞云贷科技（北京）有限公司,2000人以上,朝阳区,大专,不需要融资,"移动互联网,金融",0.0,0.0,全职,3-5年,"['技能培训', '带薪年假', '岗位晋升', '管理规范']"
82,3039707,自动化测试工程师,杭州,2018-04-27 09:50:06,11.2,35980,车纷享,杭州车厘子智能科技有限公司,150-500人,拱墅区,大专,不需要融资,移动互联网,120.114024,30.325485,全职,1-3年,"['技能培训', '年底双薪', '专项奖金', '股票期权']"
83,4388357,自动化测试,上海,2018-04-09 14:03:50,14.4,60054,掌门1对1在线教育,上海掌小门教育科技有限公司,500-2000人,虹口区,本科,D轮及以上,"移动互联网,教育",121.488669,31.259278,全职,5-10年,"['技能培训', '节日礼物', '绩效奖金', '岗位晋升']"
84,654726,自动化测试工程师,北京,2018-04-24 17:04:30,17.0,15457,中青旅遨游网,中青旅控股股份有限公司,500-2000人,东城区,本科,上市公司,旅游,116.432478,39.937882,全职,3-5年,"['岗位晋升', '年度旅游', '扁平管理', '管理规范']"
85,4456229,自动化测试工程师,上海,2018-04-20 13:55:16,19.0,29824,众安保险,众安在线财产保险股份有限公司,2000人以上,黄浦区,本科,上市公司,金融,121.48782,31.243034,全职,3-5年,"['定期体检', '每天下午茶', '六险一金', '年度体检']"
86,3244075,自动化测试,武汉,2018-04-23 15:41:09,8.4,16831,武汉佰钧成技术有限公司,武汉佰钧成技术有限责任公司,2000人以上,洪山区,本科,不需要融资,移动互联网,114.406936,30.478623,全职,不限,"['带薪年假', '计算机软件', '管理规范', '定期体检']"
87,4211816,自动化测试工程师,北京,2018-04-23 16:05:29,43.0,201747,百信银行,中信百信银行股份有限公司,150-500人,朝阳区,本科,不需要融资,"金融,移动互联网",0.0,0.0,全职,5-10年,"['扁平管理', '管理规范', '岗位晋升']"
88,4441484,证券-性能及自动化测试工程师,深圳,2018-05-02 13:15:15,14.0,25317,金证股份,深圳市金证科技股份有限公司,2000人以上,南山区,本科,上市公司,金融,113.993578,22.99368,全职,3-5年,"['激情的团队', '股票期权', '努力变大牛', '有舞台给您跳']"
89,4300556,自动化测试,广州,2018-04-27 09:58:51,14.0,150030,北京瑞友,北京瑞友科技股份有限公司,2000人以上,天河区,本科,上市公司,"移动互联网,电子商务",113.371257,23.124448,全职,3-5年,[]
90,3752909,自动化测试工程师,广州,2018-05-02 09:52:13,10.8,128835,沐融科技,北京沐融信息科技有限公司,500-2000人,天河区,本科,C轮,"移动互联网,金融",113.361993,23.1318,全职,3-5年,"['年底双薪', '通讯津贴', '带薪年假', '交通补助']"
91,4373776,中/高级自动化测试工程师,上海,2018-05-02 16:24:31,21.0,30830,哔哩哔哩,上海幻电信息科技有限公司,2000人以上,杨浦区,本科,上市公司,"移动互联网,文化娱乐",121.506437,31.308258,全职,3-5年,"['带薪年假', '绩效奖金', '交通补助', '午餐补助']"
92,3844384,自动化测试工程师,北京,2018-05-02 10:42:58,15.2,28659,奥琦玮,奥琦玮信息科技（北京）有限公司,150-500人,朝阳区,本科,B轮,"移动互联网,O2O",115.99339,39.99426,全职,5-10年,"['年底双薪', '带薪年假', '交通补助', '定期体检']"
93,3114738,PHP web后台开发-自动化测试/代码重构方向,深圳,2018-05-02 09:58:21,15.2,16039,花果山,深圳花果山科技有限公司,150-500人,南山区,本科,B轮,电子商务,113.952696,22.530438,全职,1-3年,"['年底双薪', '团队建设', '节日礼物', '员工每月分红']"
94,4434704,自动化测试专家,杭州,2018-04-28 19:01:15,33.0,59928,盈盈理财,杭州盈纳控股集团有限公司,500-2000人,下城区,本科,A轮,移动互联网,120.16619,30.315801,全职,3-5年,"['带薪年假', '绩效奖金', '扁平管理', '股票期权']"
95,4321007,自动化测试工程师,上海,2018-05-02 17:57:56,19.0,172297,国泰产险,国泰财产保险有限责任公司,500-2000人,浦东新区,本科,不需要融资,金融,121.522641,31.229847,全职,3-5年,[]
96,4169062,自动化测试,上海,2018-04-27 10:22:32,10.2,25317,金证股份,深圳市金证科技股份有限公司,2000人以上,浦东新区,本科,上市公司,金融,121.531974,31.224473,全职,1-3年,"['激情的团队', '股票期权', '努力变大牛', '有舞台给您跳']"
97,2097095,自动化测试工程师,天津,2018-04-19 16:14:58,12.0,31444,神州商龙,天津市神州商龙科技股份有限公司,150-500人,,本科,上市公司,"移动互联网,O2O",117.12259415,39.0907832,全职,3-5年,"['技能培训', '年底双薪', '节日礼物', '采暖费']"
98,3318001,资深自动化测试工程师,北京,2018-05-01 23:00:19,39.0,50702,美团点评,北京三快在线科技有限公司,2000人以上,朝阳区,本科,D轮及以上,"移动互联网,O2O",116.466554,39.995147,全职,3-5年,"['技能培训', '绩效奖金', '岗位晋升', '领导好']"
99,4207732,自动化测试工程师,北京,2018-05-02 18:38:08,14.0,53260,桔子分期,北京桔子分期电子商务有限公司,150-500人,朝阳区,本科,A轮,"电子商务,金融",116.434837,39.998879,全职,3-5年,"['节日礼物', '股票期权', '绩效奖金', '扁平管理']"
100,4473634,自动化测试工程师,北京,2018-04-24 15:31:36,27.0,136978,玖富集团,玖富金科控股集团有限责任公司,2000人以上,朝阳区,本科,C轮,金融,116.46821,40.021814,全职,5-10年,"['绩效奖金', '免费班车', '五险一金', '部门旅游']"
101,4471264,自动化测试工程师,惠州,2018-04-24 11:35:00,9.8,221266,德赛西威,惠州市德赛西威汽车电子股份有限公司,2000人以上,惠城区,本科,上市公司,"硬件,其他",114.346003,23.044989,全职,1-3年,"['带薪年假', '弹性工作', '年度旅游', '管理规范']"
102,3204918,高级自动化测试,北京,2018-05-03 09:49:25,18.2,7094,The ONE,小叶子（北京）科技有限公司,150-500人,朝阳区,本科,C轮,"硬件,教育",116.469451,40.018758,全职,3-5年,"['优秀团队', '篮球羽毛球队', '13薪', '技术大牛多']"
