,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验,吸引条件
23,4480830,功能测试工程师,厦门,2018-04-25 15:20:37,8.4,46629,金诚集团,浙江诚泽金开投资管理有限公司,2000人以上,集美区,本科,上市公司,金融,118.063429,24.59279,全职,1-3年,"['技能培训', '节日礼物', '带薪年假', '年度旅游']"
24,4043161,测试工程师（功能测试方向）,北京,2018-05-02 11:37:46,29.0,534,京东金融,京东金融,2000人以上,大兴区,本科,上市公司,金融,116.562968,39.786653,全职,3-5年,"['供应链金融', '消费金融', '众筹业务', '支付业务']"
25,4140090,android测试/功能测试（武汉）,武汉,2018-05-02 19:22:20,8.4,24780,诚迈科技,诚迈科技（南京）股份有限公司,2000人以上,东湖新技术开发区,本科,上市公司,移动互联网,114.538478,30.489386,全职,3-5年,"['年底双薪', '专项奖金', '交通补助', '午餐补助']"
26,3965043,App功能测试,杭州,2018-05-02 11:32:44,7.2,84693,玛瑙湾,杭州玛瑙湾科技有限公司,50-150人,拱墅区,本科,不需要融资,"移动互联网,金融",120.106127,30.303469,全职,1-3年,"['股票期权', '带薪年假', '岗位晋升', '管理规范']"
27,4004603,功能测试工程师,武汉,2018-04-27 11:04:30,7.6,205821,武汉烧麦财播科技有限公司,武汉烧麦财播科技有限公司,50-150人,武昌区,本科,不需要融资,"移动互联网,金融",114.341085,30.554869,全职,3-5年,[]
28,3936494,功能测试-00553,深圳,2018-05-02 09:37:50,9.0,8332,任子行,任子行网络技术股份有限公司,500-2000人,南山区,本科,上市公司,移动互联网,113.907091,22.54964,全职,1-3年,"['年终奖金', '绩效奖金', '年度旅游', '美女多']"
29,3607910,高级功能测试工程师J10480,北京,2018-05-02 17:59:46,19.0,82069,思源科技,北京思源置地投资有限公司,2000人以上,朝阳区,本科,不需要融资,"移动互联网,社交网络",116.458141,39.996441,全职,3-5年,"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']"
30,3367308,功能测试工程师,天津,2018-05-01 22:49:02,10.8,16831,武汉佰钧成技术有限公司,武汉佰钧成技术有限责任公司,2000人以上,滨海新区,大专,不需要融资,移动互联网,117.708092,39.10316,全职,3-5年,"['带薪年假', '计算机软件', '管理规范', '定期体检']"
31,3954938,功能测试工程师,上海,2018-05-02 10:12:23,9.0,24995,泛微,上海泛微网络科技股份有限公司,2000人以上,闵行区,本科,上市公司,"移动互联网,企业服务",121.52396,31.07979,全职,1-3年,"['技能培训', '带薪年假', '绩效奖金', '岗位晋升']"
32,3879934,功能测试,西安,2018-04-30 14:42:29,5.8,22862,上海中软华腾软件系统有限公司,上海中软华腾软件系统有限公司,2000人以上,雁塔区,本科,上市公司,"企业服务,金融",108.837196,34.210026,全职,1-3年,"['年底双薪', '绩效奖金', '带薪年假', '定期体检']"
33,4303825,非功能测试工程师,上海,2018-04-17 21:50:52,19.0,30356,平安好房,平安好房（上海）电子商务有限公司,500-2000人,徐汇区,本科,上市公司,电子商务,121.45862,31.18098,全职,3-5年,"['节日礼物', '技能培训', '绩效奖金', '岗位晋升']"
34,1226367,功能测试,福州,2018-04-13 09:30:32,3.4,29541,纵腾,福建纵腾网络技术有限公司,500-2000人,仓山区,大专,未融资,电子商务,,,全职,1-3年,"['技能培训', '节日礼物', '带薪年假', '岗位晋升']"
35,4454562,功能测试,深圳,2018-05-03 09:39:19,7.0,31921,玉犀科技,深圳市玉犀科技有限公司,15-50人,龙华新区,不限,不需要融资,"移动互联网,企业服务",0.0,0.0,全职,1-3年,"['节日礼物', '绩效奖金', '岗位晋升', '扁平管理']"
36,4472248,功能测试（7k-10k）,上海,2018-05-02 10:40:03,8.2,114279,梵讯,上海梵讯网络技术有限公司,150-500人,静安区,本科,未融资,"移动互联网,企业服务",121.45797,31.298579,全职,1-3年,"['股票期权', '年终分红', '带薪年假', '午餐补助']"
37,606695,功能测试工程师,上海,2018-05-02 09:07:40,14.0,31525,好屋中国,上海好屋网信息技术有限公司,2000人以上,宝山区,本科,A轮,"移动互联网 ,O2O",121.44284,31.342749,全职,3-5年,"['技能培训', '带薪年假', '绩效奖金', '岗位晋升']"
38,3077020,研发 非功能测试工程师,北京,2018-05-02 13:20:59,14.0,10519,中国民航信息网络股份有限公司,中国民航信息网络股份有限公司,2000人以上,顺义区,本科,不需要融资,移动互联网,116.524132,40.117331,全职,3-5年,"['年底双薪', '技能培训', '待遇优厚', '五险二金']"
39,4359901,功能测试开发工程师,北京,2018-05-02 10:01:07,11.2,75182,缤果盒子,北京缤歌网络科技有限公司,500-2000人,朝阳区,本科,B轮,"移动互联网,O2O",116.480206,39.997039,全职,3-5年,"['股票期权', '带薪年假', '扁平管理', '领导好']"
40,4449386,功能测试,上海,2018-04-26 10:50:02,12.2,262318,诚搜是优质的移动整合营销服务商,诚搜（上海）网络科技有限公司,150-500人,浦东新区,本科,未融资,"移动互联网,企业服务",121.655325,31.208298,全职,3-5年,"['带薪年假', '绩效奖金', '技能培训', '帅哥多']"
41,4488252,功能测试工程师（广州分公司）,广州,2018-05-02 10:05:54,6.8,52918,泰岳智桥,北京泰岳智桥信息技术有限公司,150-500人,天河区,大专,不需要融资,"移动互联网,社交网络",113.401822,23.168142,全职,1-3年,"['通讯津贴', '五险一金', '弹性工作', '股票期权']"
42,3232633,软件测试工程师（功能测试）,北京,2018-05-02 10:30:19,14.0,356,捷通华声,北京捷通华声科技股份有限公司,150-500人,海淀区,本科,不需要融资,"移动互联网,数据服务",116.29632768,40.05177651,全职,1-3年,"['股票期权', '半年调薪', '绩效奖金多', '晋升空间大']"
43,3903752,资深功能测试工程师/Leader,上海,2018-05-02 09:52:52,25.6,47993,鱼泡泡,上海鱼泡泡信息科技有限公司,150-500人,徐汇区,本科,B轮,生活服务,121.39779,31.16459,全职,5-10年,"['年底双薪', '带薪年假', '年度旅游', '岗位晋升']"
44,4473977,功能测试工程师（PSAE）,北京,2018-04-24 15:55:44,10.8,48188,普强信息,普强信息技术（北京）有限公司,150-500人,海淀区,本科,C轮,数据服务,116.245368,40.072979,全职,1-3年,"['节日礼物', '股票期权', '带薪年假', '岗位晋升']"
45,3282319,功能测试,武汉,2018-04-25 12:47:02,11.2,16831,武汉佰钧成技术有限公司,武汉佰钧成技术有限责任公司,2000人以上,东湖新技术开发区,大专,不需要融资,移动互联网,114.538478,30.489386,全职,1-3年,"['带薪年假', '计算机软件', '管理规范', '定期体检']"
46,3477558,功能测试工程师,上海,2018-05-02 10:12:22,6.8,24995,泛微,上海泛微网络科技股份有限公司,2000人以上,闵行区,本科,上市公司,"移动互联网,企业服务",121.52396,31.07979,全职,1-3年,"['技能培训', '带薪年假', '绩效奖金', '岗位晋升']"
47,4113378,功能测试（温阳路地铁站）--00491,北京,2018-05-02 09:37:50,9.4,8332,任子行,任子行网络技术股份有限公司,500-2000人,海淀区,本科,上市公司,移动互联网,116.154124,40.065752,全职,3-5年,"['年终奖金', '绩效奖金', '年度旅游', '美女多']"
48,4269009,高级功能测试工程师,上海,2018-05-02 09:52:52,19.6,47993,鱼泡泡,上海鱼泡泡信息科技有限公司,150-500人,徐汇区,本科,B轮,生活服务,121.39779,31.16459,全职,3-5年,"['年底双薪', '带薪年假', '年度旅游', '岗位晋升']"
49,4263016,高级功能测试开发工程师,北京,2018-05-02 10:01:08,10.8,75182,缤果盒子,北京缤歌网络科技有限公司,500-2000人,朝阳区,大专,B轮,"移动互联网,O2O",116.480206,39.997039,全职,3-5年,"['股票期权', '带薪年假', '扁平管理', '领导好']"
50,4135821,功能测试工程师,北京,2018-04-27 17:45:19,8.4,49187,惠民网,中商惠民（北京）电子商务有限公司,2000人以上,朝阳区,大专,B轮,电子商务,116.46661024,40.01816005,全职,1-3年,"['岗位晋升', '领导好', '弹性工作', '午餐补助']"
51,3984981,功能测试工程师J10816,北京,2018-04-27 10:48:11,14.0,82069,思源科技,北京思源置地投资有限公司,2000人以上,朝阳区,本科,不需要融资,"移动互联网,社交网络",116.45814,39.996401,全职,1-3年,"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']"
52,4031525,功能测试,郑州,2018-04-08 11:52:26,5.6,172431,宇信易诚,北京宇信科技集团股份有限公司,2000人以上,郑东新区,大专,上市公司,企业服务,113.7589,34.770109,全职,1-3年,"['年底双薪', '通讯津贴', '定期体检', '节日礼物']"
53,2697362,App功能测试工程师,深圳,2018-05-02 14:43:25,13.2,107664,AKULAKU,岩心科技（深圳）有限公司,150-500人,南山区,本科,B轮,"移动互联网,金融",113.944721,22.528936,全职,3-5年,"['美女如云', '股票期权', '高速发展', '扁平管理']"
54,3522890,功能测试,北京,2018-04-03 10:35:48,14.2,150030,北京瑞友,北京瑞友科技股份有限公司,2000人以上,朝阳区,大专,上市公司,"移动互联网,电子商务",116.481049,39.996796,全职,3-5年,[]
55,3320716,功能测试-支付产品,杭州,2018-05-02 09:07:17,14.0,21236,微医集团,浙江康健绿线网络技术有限公司,500-2000人,萧山区,本科,C轮,"移动互联网,医疗健康",119.993591,29.993662,全职,1-3年,"['技能培训', '年底双薪', '节日礼物', '绩效奖金']"
56,4283225,功能测试,北京,2018-05-03 09:40:30,14.0,27226,51信用卡管家（北京）,北京鼎力创世科技有限公司,500-2000人,朝阳区,本科,C轮,电子商务,116.480888,39.985901,全职,1-3年,"['16薪', '六险一金', '定期体检', '高颜值高智商']"
57,4290699,中级功能测试工程师,深圳,2018-04-26 19:34:16,12.4,28417,兔展RabbitPre,深圳兔展智能科技有限公司,150-500人,南山区,本科,B轮,移动互联网,113.952696,22.530438,全职,3-5年,"['年轻坚持梦想', '五险一金', '带薪年假', '弹性工作']"
58,4474815,功能测试工程师,成都,2018-04-24 16:52:02,5.4,291083,神通教育,四川神通教育科技有限公司成都分公司,50-150人,武侯区,本科,未融资,移动互联网,104.063392,30.568751,全职,3-5年,"['""""']"
59,3480909,功能测试工程师,北京,2018-04-28 11:06:33,14.0,46399,会分期,会找房（北京）网络技术有限公司,150-500人,海淀区,本科,C轮,移动互联网、金融,116.301362,40.054996,全职,1-3年,"['节日礼物', '股票期权', '带薪年假', '年度旅游']"
60,4405676,功能测试,深圳,2018-05-02 08:22:17,3.8,175705,永顺智,深圳市永顺智信息技术有限公司,15-50人,龙华新区,大专,不需要融资,"移动互联网,硬件",114.005738,22.647753,全职,1年以下,[]
