,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
66,3438630,硬件测试工程师,合肥,2018-04-25 16:27:07,3.8,239841,卓远电子,合肥卓远电子科技有限公司,15-50人,经济技术开发区,大专,未融资,其他,117.148,31.83541,全职,不限
67,3930479,硬件测试工程师,杭州,2018-04-23 15:50:06,6.2,224979,图软科技,杭州图软科技有限公司,50-150人,余杭区,本科,未融资,硬件,120.104358,30.355654,全职,1-3年
68,210491,硬件测试工程师,北京,2018-04-23 09:29:00,6.8,31556,吉视汇通,北京吉视汇通科技有限责任公司,50-150人,丰台区,本科,A轮,硬件,116.28160677,39.8272524,全职,1-3年
69,4465578,硬件测试工程师,北京,2018-04-23 15:01:54,6.2,124866,北京领创,北京领创拓展科技发展有限公司,50-150人,海淀区,本科,未融资,"移动互联网,硬件",116.285175,40.044846,全职,3-5年
70,3844496,硬件测试工程师,北京,2018-04-25 10:28:14,21.0,162203,寒武纪科技,北京中科寒武纪科技有限公司,50-150人,海淀区,本科,A轮,"硬件,数据服务",116.351057,39.977249,全职,3-5年
71,2786127,高级硬件测试工程师,深圳,2018-04-28 11:24:57,22.8,29929,斐讯通信,上海斐讯数据通信技术有限公司,2000人以上,南山区,本科,未融资,"数据服务,硬件",113.934837,22.560367,全职,5-10年
72,3345012,硬件测试工程师,长沙,2018-04-26 09:38:54,6.8,66674,长城医疗科技,湖南长城医疗科技有限公司,2000人以上,长沙县,本科,上市公司,医疗健康,112.993417,27.994254,全职,3-5年
73,4497607,硬件测试实习生(J10958),北京,2018-04-28 10:34:52,4.8,175557,便利蜂,便利蜂商贸有限公司,2000人以上,朝阳区,本科,不需要融资,"移动互联网,生活服务",116.49388,39.978087,实习,1年以下
74,4122482,硬件测试工程师,深圳,2018-04-27 09:35:06,12.0,322508,光启集团,深圳光启超材料技术有限公司,500-2000人,南山区,本科,上市公司,"数据服务,硬件",113.940675,22.549226,全职,1-3年
75,4249593,资深测试工程师（硬件测试/解决方案测试）,苏州,2018-04-25 09:41:54,21.0,94,思必驰科技,苏州思必驰信息科技有限公司,150-500人,工业园区,本科,C轮,企业服务,120.723343,31.324036,全职,3-5年
76,2338538,硬件测试工程师,北京,2018-04-24 14:53:34,6.2,124649,东土军悦,北京东土军悦科技有限公司,50-150人,石景山区,本科,上市公司,"信息安全,其他",116.18895,39.93539007,全职,1年以下
77,2306491,手机硬件测试工程师,深圳,2018-04-22 15:14:37,12.0,20409,TP-LINK,普联技术有限公司,2000人以上,南山区,本科,不需要融资,硬件,113.993578,22.99368,全职,1-3年
78,4331209,硬件测试工程师,广州,2018-04-11 16:47:50,4.8,199177,丰海科技,广州市丰海科技股份有限公司,150-500人,萝岗区,大专,上市公司,"硬件,数据服务",113.496108,23.152663,全职,1-3年
79,4335799,硬件测试工程师,北京,2018-04-02 13:55:53,21.0,21539,比特大陆,北京比特大陆科技有限公司,150-500人,海淀区,本科,不需要融资,"移动互联网,硬件",116.377238,40.031997,全职,3-5年
80,3546241,硬件测试工程师,北京,2018-04-25 10:00:25,10.8,105852,悦琦医疗,北京悦琦创通科技有限公司,150-500人,大兴区,本科,不需要融资,医疗健康,116.53076,39.80637,全职,3-5年
81,4303178,硬件测试工程师,北京,2018-04-28 15:09:46,5.8,128481,海克智动,北京海克智动科技开发有限公司,15-50人,海淀区,大专,天使轮,"移动互联网,硬件",116.34695,40.01925,全职,1-3年
82,4374144,硬件测试中级工程师,广州,2018-04-28 09:54:08,8.8,58012,亿程信息,广州亿程交通信息有限公司,500-2000人,天河区,大专,上市公司,"数据服务,信息安全",113.412103,23.172089,全职,3-5年
